Goles,Tiros Totales,xG,npxG,xAG,xA,Acciones_que_crean_tiros,Pases_progresivos,Pases_medios_completados,Pases_largos_completados,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Faltas_cometidas,Duelos_aereos_ganados,Veces_que_fue_barrido_regate,Toques_en_zona_ofensiva,Toques_en_area_rival,Pases_recibidos,Pases_progresivos_recibidos,Acarreos_ultimo_tercio,Regates_exitosos,Malos_controles,Perdida_balon,Centros,market_value_million_eur,age_years,GK,DF,MF,FW,nat_Other,nat_ar ARG,nat_be BEL,nat_br BRA,nat_ci CIV,nat_eng ENG,nat_es ESP,nat_fr FRA,nat_it ITA,nat_nl NED,nat_pt POR
0,1,0.0,0.0,0.0,0.0,0,0,2,0,0,11,0,0,2,6,0,1,1,1,0,1,8,1,11,3,0,2,1,0,2,1.5,22.72876712328767,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,10,1.1,1.1,0.5,0.30000000000000004,18,16,44,8,6,115,26,1,22,95,0,1,0,4,1,1,84,18,115,17,3,4,9,5,22,25.0,25.013698630136986,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
1,15,2.7,2.7,0.6,1.1,21,21,44,16,13,168,14,2,14,133,0,5,0,7,8,7,114,19,178,40,4,10,15,8,14,4.0,24.838356164383562,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,3,0.1,0.1,0.1,0.2,8,44,224,25,40,464,22,0,8,425,0,17,0,10,13,4,55,10,407,7,14,0,4,2,8,15.0,29.104109589041094,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,0.1,0.1,1.2,0.9,35,64,236,65,46,711,136,1,49,675,4,55,0,20,14,17,212,10,573,68,19,24,23,20,49,4.0,26.775342465753425,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,4,1.2,1.2,0.0,0.0,2,2,4,3,1,18,3,0,1,13,0,0,0,4,1,3,23,6,23,10,0,2,2,0,1,10.0,22.183561643835617,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
0,4,0.2,0.2,0.0,0.0,1,19,64,13,14,178,3,1,0,154,0,6,0,7,7,2,27,4,164,7,1,5,2,0,0,35.0,21.123287671232877,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3,14,1.5,0.7000000000000001,2.6,2.4,38,58,111,28,34,330,72,6,50,304,0,2,1,7,5,13,219,26,338,30,10,8,21,14,50,15.0,29.01095890410959,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
3,14,2.3,2.3,2.3000000000000003,1.8,47,124,367,55,88,942,177,1,34,938,6,50,1,28,28,17,338,39,854,74,17,2,15,10,34,12.0,31.767123287671232,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,11,0.6,0.6,0.9999999999999999,0.1,10,8,23,3,7,88,4,1,6,71,0,2,0,7,9,7,66,23,107,18,3,2,12,5,6,12.0,22.339726027397262,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,2,0.2,0.2,0.0,0.0,0,8,80,10,12,166,16,0,4,158,0,22,0,6,6,0,20,4,128,6,0,6,2,0,4,18.0,18.364383561643837,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,3,0.2,0.2,0.4,0.2,5,4,9,0,1,53,2,0,1,37,0,3,0,3,4,6,41,8,67,15,3,4,8,6,1,5.0,29.81095890410959,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2,16,1.5,1.5,3.4,2.9,37,30,72,6,18,478,14,1,27,376,1,13,0,15,10,24,289,62,480,104,27,22,38,12,27,35.0,22.334246575342465,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
0,8,0.30000000000000004,0.30000000000000004,2.9,2.3,28,42,189,38,31,483,181,1,98,444,2,52,1,19,21,13,305,20,425,77,18,9,24,16,98,2.5,27.484931506849314,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0,1,0.2,0.2,0.1,0.2,6,11,41,4,12,107,3,0,0,98,0,3,0,2,0,2,27,5,87,8,1,2,4,1,0,5.0,29.016438356164382,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,30,3.1,3.1,0.5,0.5,16,10,31,3,2,119,7,0,1,91,0,5,0,7,3,12,112,42,156,46,5,11,16,9,1,2.5,25.24931506849315,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1,9,1.5000000000000002,1.5000000000000002,0.5,0.30000000000000004,9,12,31,6,8,100,15,1,9,87,1,1,0,3,3,9,87,15,108,21,5,3,9,3,9,11.0,28.484931506849314,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
3,17,3.8000000000000003,3.0,0.0,0.1,8,8,13,1,2,65,1,1,0,53,0,1,0,3,4,7,73,36,84,21,2,0,4,4,0,40.0,23.77260273972603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,16,1.9,1.9,0.7,0.3,11,12,35,8,7,147,8,1,4,112,1,8,0,15,14,6,84,19,163,30,3,10,21,7,4,9.0,28.671232876712327,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0.30000000000000004,0.30000000000000004,0.6,0.30000000000000004,5,12,18,7,11,82,6,2,5,57,1,1,0,5,6,8,48,4,81,12,3,0,2,5,5,1.5,27.295890410958904,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,7,0.2,0.2,0.4,0.4,29,105,550,60,88,1113,185,0,28,1082,2,102,1,26,34,14,173,17,984,33,15,26,29,10,28,18.0,22.58082191780822,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,0.0,0.0,0.0,0.0,2,6,30,9,5,122,1,0,1,100,0,12,0,4,4,1,9,2,83,1,0,3,1,3,1,10.0,31.0986301369863,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,3,0.1,0.1,0.5,0.2,5,17,179,26,15,276,13,0,1,251,1,39,1,9,9,6,14,6,235,4,1,2,6,0,1,4.0,30.964383561643835,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,32,2.5,2.5,1.1,1.5,56,26,134,33,13,438,39,2,66,366,1,11,1,14,13,29,379,76,474,161,38,23,20,18,66,20.0,24.024657534246575,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1,18,0.8,0.8,0.6000000000000001,0.7000000000000001,22,15,76,17,19,234,20,1,19,189,3,12,0,11,11,6,130,16,208,21,4,5,9,6,19,6.0,21.09041095890411,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
3,15,2.2,0.6000000000000001,3.2,3.0,38,62,179,20,40,481,26,3,23,427,1,22,2,20,9,23,178,21,477,67,20,8,20,18,23,20.0,21.34794520547945,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,2,0.0,0.0,0.30000000000000004,0.4,6,11,47,6,12,106,5,0,7,101,0,2,0,1,1,1,33,0,95,4,3,1,2,0,7,30.0,31.27123287671233,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,14,0.9,0.9,0.8,1.0,29,52,130,27,35,374,23,3,29,317,1,4,0,7,2,13,215,31,380,64,18,17,24,4,29,18.0,22.101369863013698,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,12,33,207,48,21,435,120,0,15,447,0,21,0,18,21,9,108,6,372,24,3,15,6,0,15,20.0,33.3041095890411,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,5,0.4,0.4,0.8,0.6000000000000001,19,29,59,16,24,187,30,1,18,171,2,3,0,13,4,4,73,8,170,12,6,6,9,7,18,1.4,25.76164383561644,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.0,0.0,0.0,0.0,2,7,17,2,4,46,0,0,0,37,0,2,0,4,1,4,18,2,35,2,4,4,1,0,0,1.8,21.405479452054795,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.2,0.2,0.0,0.0,6,17,93,12,13,281,3,0,5,237,0,5,1,10,6,11,52,4,246,6,8,7,8,9,5,5.0,23.84109589041096,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,3,0.0,0.0,0.6000000000000001,0.7,11,43,207,25,43,450,36,0,14,410,1,21,0,9,17,3,89,5,382,29,10,6,3,2,14,2.5,31.21917808219178,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,2,0.0,0.0,0.0,0.0,4,17,99,11,17,247,6,0,0,226,0,12,1,4,4,7,25,3,210,5,2,2,5,2,0,2.0,31.126027397260273,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.4,0.4,0.1,0.0,1,1,1,1,1,9,1,0,0,5,0,1,0,1,0,0,5,1,8,0,2,1,2,2,0,0.8,17.96164383561644,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0,3,0.0,0.0,0.0,0.0,8,6,40,2,4,138,23,0,8,135,0,10,0,2,6,4,78,5,114,22,6,3,17,2,8,5.0,18.153424657534245,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,2,8,62,7,5,109,6,0,0,101,0,15,0,3,11,3,3,1,87,0,2,1,0,0,0,13.0,31.96986301369863,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,14,1.2,1.2,0.9,0.9,28,29,63,19,14,207,22,0,23,169,1,1,1,3,2,9,153,21,203,44,10,8,4,3,23,15.0,28.095890410958905,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
7,35,5.0,5.0,2.3000000000000003,1.9000000000000001,37,53,88,8,16,348,6,2,30,277,1,11,1,9,5,24,288,77,392,116,33,18,19,14,30,35.0,27.41917808219178,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,4,0.1,0.1,0.0,0.0,2,6,12,1,3,34,2,0,1,30,0,0,0,0,1,0,19,5,35,5,3,2,1,0,1,30.0,21.926027397260274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0.1,0.1,0.7,0.6000000000000001,11,18,120,24,16,326,89,0,37,300,0,20,0,9,11,14,131,5,257,36,19,12,10,4,37,3.5,31.147945205479452,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
0,1,0.2,0.2,1.0,1.2,6,9,50,7,4,130,35,1,4,128,0,14,0,3,5,2,29,5,108,11,1,6,3,0,4,2.0,29.627397260273973,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,0.1,0.1,0.3,0.6,4,11,64,4,10,158,19,0,2,163,1,7,0,2,2,3,53,4,144,5,8,2,2,2,2,10.0,18.75068493150685,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,12,0.30000000000000004,0.30000000000000004,1.1,2.0,45,77,205,39,47,582,6,0,9,515,3,11,0,8,11,11,248,20,511,40,22,5,11,6,9,4.0,36.18630136986302,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,2,4,17,3,5,50,7,0,1,48,0,1,0,0,0,2,7,0,49,1,1,1,1,0,1,15.0,30.986301369863014,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2,8,1.8,0.2,1.0,0.7000000000000001,23,31,62,24,19,208,20,0,10,180,2,1,1,6,9,3,112,4,184,14,16,7,7,6,10,1.6,31.14246575342466,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1,33,2.2,2.2,1.8,1.7000000000000002,49,97,272,45,54,841,20,8,13,718,3,38,0,32,15,28,289,36,716,63,36,22,33,20,13,15.0,25.627397260273973,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5,15,4.5,2.1,1.7,1.3,47,101,288,46,86,901,63,14,26,791,5,17,1,28,13,41,324,27,833,63,45,30,33,26,26,7.0,25.476712328767125,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,1,2,5,0,0,9,2,0,1,8,0,2,0,0,0,0,8,0,8,2,0,0,1,1,1,5.0,16.5972602739726,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,12,1.1,1.1,0.7,1.0,21,21,122,15,14,352,59,0,16,309,5,13,1,9,5,17,215,42,327,72,16,16,10,5,16,7.5,21.854794520547944,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,24,5.8999999999999995,5.8999999999999995,1.1,0.2,18,16,65,8,11,241,28,0,4,184,1,8,0,24,45,13,160,46,304,43,7,7,43,21,4,14.0,25.438356164383563,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,8,0.4,0.4,0.4,0.2,13,23,95,16,22,275,12,0,8,239,1,7,0,9,7,9,76,7,233,10,2,7,10,6,8,6.0,26.84931506849315,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
0,0,0.0,0.0,0.0,0.0,2,0,6,3,0,25,4,0,1,23,0,2,0,0,0,3,11,0,18,6,1,1,2,1,1,1.5,22.087671232876712,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0.0,0.5,0.30000000000000004,5,24,95,22,20,208,15,1,9,194,0,2,0,8,1,5,35,2,196,10,2,0,2,2,9,4.0,21.216438356164385,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,2,0.1,0.1,0.1,0.1,3,3,6,0,2,54,5,0,2,48,0,5,0,2,2,5,38,8,60,11,0,1,5,2,2,12.0,29.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
3,17,4.0,1.6,1.6,1.5,24,37,63,16,19,265,4,7,4,201,4,1,0,5,5,5,154,22,277,38,12,5,16,6,4,2.0,37.558904109589044,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,11,0.4,0.4,1.1,0.8,27,32,148,16,15,361,52,1,27,337,0,21,1,4,10,13,197,25,315,64,8,8,12,19,27,28.0,23.208219178082192,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,14,1.2,1.2,1.8,0.2,12,10,48,2,6,158,0,0,8,136,0,2,0,6,2,6,106,12,178,48,10,4,10,10,8,12.0,17.27123287671233,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,7,0.5,0.5,0.4,0.2,9,5,10,3,0,70,1,0,10,50,0,0,0,3,1,5,46,8,75,17,3,4,7,5,10,3.0,23.197260273972603,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,3,0,0,4,0,0,0,3,0,1,0,1,0,1,3,0,1,0,0,0,0,0,0,24.0,27.22739726027397,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,6,1.0,1.0,0.0,0.0,4,10,58,12,12,112,4,0,0,104,0,0,0,0,6,2,18,2,92,2,2,2,2,2,0,10.0,22.008219178082193,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,28,0.6000000000000001,0.6000000000000001,1.8,1.8,60,114,418,74,128,1094,24,2,10,976,6,14,0,36,34,20,298,16,820,14,18,22,30,38,10,4.0,35.515068493150686,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,5,0.2,0.2,0.5,0.5,20,38,133,37,35,378,146,0,29,307,5,63,0,21,16,13,171,7,262,33,14,10,16,3,29,3.5,26.89041095890411,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3,0.2,0.2,0.5,0.30000000000000004,12,24,129,9,15,299,86,0,13,311,0,22,0,11,13,12,119,7,252,20,5,10,10,5,13,4.0,23.12876712328767,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,5,49,9,3,110,4,0,0,102,0,13,0,1,3,1,12,1,95,0,4,2,1,0,0,20.0,26.71780821917808,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,0.0,0.0,0.0,0.0,0,0,3,0,0,7,0,0,0,5,0,1,0,0,1,1,1,0,6,1,0,0,0,0,0,5.0,21.575342465753426,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,2,0.30000000000000004,0.30000000000000004,0.0,0.0,4,11,108,14,15,220,14,0,0,197,1,20,0,3,8,0,8,2,165,0,1,6,1,0,0,12.0,28.134246575342466,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,11,0.9,0.9,0.5,0.2,10,10,28,7,5,110,8,1,5,95,1,3,0,9,12,14,83,21,122,22,3,9,19,7,5,3.0,20.323287671232876,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,2,0.1,0.1,0.2,0.2,3,6,12,2,6,58,0,2,3,48,0,0,0,1,1,4,41,2,59,4,5,2,3,1,3,1.5,23.663013698630138,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,2,0.0,0.0,0.30000000000000004,0.4,8,12,36,8,11,119,1,1,2,91,0,7,0,6,5,2,23,1,93,4,0,2,3,1,2,3.0,22.465753424657535,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,25,1.6,1.6,0.5,1.1,35,66,173,24,68,519,14,2,3,459,2,14,1,13,15,16,194,28,509,42,22,13,30,19,3,6.0,22.34246575342466,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,10,0.30000000000000004,0.30000000000000004,0.6000000000000001,0.9,16,7,30,4,3,113,6,0,14,83,0,12,0,5,6,12,107,17,136,41,12,12,11,8,14,15.0,20.567123287671233,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
6,21,4.5,3.0,0.9,0.5,30,29,109,20,24,384,16,2,24,323,1,19,0,17,6,44,253,44,381,63,20,44,31,18,24,22.0,25.15890410958904,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
1,9,1.0,1.0,2.1,1.9000000000000001,43,55,258,45,45,737,42,4,19,714,4,12,0,5,11,8,284,19,691,30,29,8,12,9,19,5.0,34.583561643835615,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.2,0.2,0.30000000000000004,0.4,6,23,126,40,29,289,8,2,1,236,0,23,0,4,18,1,10,4,227,1,1,4,3,0,1,42.0,22.72876712328767,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3,47,5.7,5.7,6.0,3.5,58,59,128,20,32,537,18,7,73,353,4,24,0,14,30,44,458,93,616,207,26,22,46,29,73,15.0,30.854794520547944,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.1,0.0,5,12,58,7,12,109,33,0,4,104,1,13,0,1,5,3,30,0,73,2,3,5,1,1,4,2.0,31.865753424657534,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,4,0.1,0.1,1.2,0.6,20,41,97,22,31,243,9,2,7,201,3,10,1,19,6,5,83,4,186,12,5,7,8,3,7,3.0,31.8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4,64,7.4,5.800000000000001,3.6,4.0,70,36,138,44,26,588,76,2,30,462,6,38,0,48,52,64,506,126,772,130,10,38,118,94,30,6.0,24.97808219178082,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,6,0.8,0.8,0.0,0.0,2,14,222,29,9,374,8,0,0,355,0,21,0,5,23,2,17,7,296,1,1,5,6,1,0,30.0,26.304109589041097,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
8,25,6.4,3.2,2.7,2.1,67,95,200,69,76,658,86,5,58,605,3,4,0,16,12,17,391,46,674,79,33,21,35,22,58,6.0,33.087671232876716,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,0,0.0,0.0,0.0,0.0,1,1,0,0,1,5,0,0,1,3,0,0,0,2,1,1,6,0,7,0,0,1,2,0,1,0.3,20.46849315068493,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,4,0.1,0.1,0.1,0.1,15,26,105,23,29,262,16,1,6,246,2,2,1,6,3,3,86,2,246,13,10,10,4,8,6,15.0,27.361643835616437,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,1,0.4,0.4,0.3,0.2,8,33,230,18,27,440,40,2,0,426,4,32,0,12,11,2,31,4,389,0,2,10,9,4,0,18.0,21.813698630136987,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,4,0.2,0.2,0.30000000000000004,0.0,5,7,24,2,4,67,3,0,2,59,0,0,1,4,4,5,36,5,73,7,2,2,4,6,2,9.0,22.71232876712329,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8,51,10.1,10.1,7.8,5.5,90,71,142,18,21,579,0,12,37,388,4,36,0,10,30,35,408,108,591,136,38,16,52,31,37,25.0,27.243835616438357,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
0,1,0.1,0.1,0.0,0.0,1,3,64,8,9,114,2,0,0,104,0,11,0,1,0,1,5,2,103,1,0,1,0,0,0,14.0,28.224657534246575,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4,37,2.8,2.8,2.5,1.5,47,41,95,18,13,478,4,1,35,301,3,26,0,15,74,34,337,78,529,129,35,16,58,26,35,2.0,24.58082191780822,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0.0,0.0,0.1,0.0,9,23,94,15,22,200,66,0,6,211,0,15,0,5,9,0,53,2,154,7,2,3,5,1,6,1.4,33.391780821917806,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,3,0.1,0.1,0.4,0.4,10,17,61,9,14,182,9,2,9,158,1,6,0,2,2,3,67,4,175,11,8,4,8,3,9,16.0,24.126027397260273,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,6,0.7,0.7,0.8,0.8,27,55,206,24,46,541,7,0,9,493,0,9,0,14,4,9,177,9,515,31,27,17,22,14,9,6.0,26.254794520547946,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
0,3,0.0,0.0,0.0,0.0,3,10,37,11,8,94,22,0,1,92,0,7,0,3,4,2,22,2,72,3,0,0,4,0,1,1.8,24.53972602739726,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1,7,0.7,0.7,1.0,0.9,27,23,45,8,9,203,1,0,7,179,0,3,0,3,1,4,165,36,192,57,8,7,5,5,7,28.0,29.55890410958904,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1,19,1.9,1.9,2.8,2.8,47,36,93,29,21,411,54,1,103,298,3,25,0,10,3,31,330,42,407,89,24,19,29,19,103,14.0,28.50958904109589,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,2,0.0,0.0,0.1,0.30000000000000004,10,19,75,18,8,242,37,0,4,231,0,12,1,4,6,7,92,8,210,16,8,2,3,2,4,24.0,20.063013698630137,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,7,0.2,0.2,0.9,0.7000000000000001,19,21,102,13,11,328,67,1,41,294,4,28,0,8,14,10,172,14,258,55,16,12,10,5,41,8.0,23.654794520547945,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
3,18,3.5,3.5,4.0,2.8,40,40,106,18,30,436,33,3,46,323,4,21,1,5,5,17,275,33,408,102,18,20,14,19,46,16.0,30.22739726027397,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1,4,0.2,0.2,0.3,0.7,7,5,5,7,2,36,9,1,7,34,0,1,0,0,0,1,32,5,34,4,6,3,0,1,7,8.0,22.665753424657535,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
0,6,0.6,0.6,1.2,1.3,20,25,50,2,15,236,0,1,6,193,0,1,1,5,6,4,140,29,238,48,16,11,15,8,6,32.0,23.991780821917807,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4,22,2.2,2.2,0.4,0.5,44,45,98,13,25,346,22,4,24,265,4,21,0,22,19,17,215,33,374,72,23,23,33,28,24,10.0,22.19178082191781,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
0,0,0.0,0.0,0.0,0.0,1,13,24,3,4,73,18,0,6,69,0,3,0,3,6,5,46,3,60,8,7,1,1,6,6,0.8,21.742465753424657,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
2,14,1.2,1.2,1.0,1.1,35,38,96,4,14,346,2,2,12,294,0,4,0,4,6,15,251,62,330,97,18,13,11,8,12,28.0,25.167123287671235,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0.0,0.0,0.0,0.0,0,7,42,12,6,98,4,0,0,80,0,18,0,3,14,0,5,4,63,0,0,2,1,0,0,18.0,26.15890410958904,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.0,0.0,0.1,0.0,6,8,91,27,13,210,44,0,2,205,2,33,0,3,9,3,40,4,168,9,2,3,2,1,2,18.0,23.947945205479453,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,1,0.1,0.1,0.0,0.0,1,6,54,3,13,104,2,0,0,100,0,10,2,0,1,1,13,1,90,0,1,1,1,1,0,28.0,25.27123287671233,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,8,0.2,0.2,0.0,0.0,20,22,124,10,24,316,62,0,22,284,4,24,0,8,6,10,140,8,246,10,4,12,6,8,22,18.0,24.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.0,0.0,0.0,0.0,2,2,15,3,4,32,10,0,3,23,0,3,0,1,1,0,11,0,31,2,0,1,1,0,3,3.0,22.986301369863014,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
4,16,2.3000000000000003,2.3000000000000003,1.8,2.2,31,45,132,20,28,364,46,4,33,325,0,12,0,6,5,9,198,25,368,32,17,10,7,11,33,42.0,28.30958904109589,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,5,1.5,1.5,0.3,0.6,2,2,12,0,2,35,1,0,3,26,0,1,0,3,1,1,33,10,36,13,1,1,3,0,3,20.0,22.50958904109589,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,3,0.2,0.2,0.2,0.2,12,27,136,50,37,326,13,0,0,276,1,39,1,8,24,2,30,12,234,1,4,5,3,0,0,9.0,32.10958904109589,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1,0.0,0.0,0.4,0.1,3,4,24,3,3,53,8,0,3,54,2,3,0,1,1,2,11,1,40,0,1,1,1,0,3,8.0,30.446575342465753,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,4,0.4,0.4,0.2,0.4,13,71,353,67,72,720,34,2,2,670,1,54,1,10,20,4,36,9,629,1,9,5,1,2,2,32.0,24.904109589041095,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0.0,0.0,0.0,0.1,1,7,72,4,4,137,19,0,2,135,0,17,0,2,3,2,14,2,124,2,3,1,3,0,2,20.0,22.301369863013697,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2,0.2,0.2,0.0,0.0,1,6,51,15,6,131,6,0,0,107,0,21,0,2,11,2,9,4,91,0,0,2,0,1,0,50.0,22.86849315068493,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
12,76,7.9,7.2,6.1,5.9,104,81,156,47,38,606,74,5,89,501,5,22,0,17,12,61,589,149,713,180,39,40,65,68,89,40.0,28.427397260273974,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,7,0.0,0.0,3.0,2.5,26,44,233,47,36,725,171,0,50,743,4,36,0,31,22,35,305,13,683,96,31,26,21,15,50,4.0,30.484931506849314,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2,11,0.5,0.5,0.8999999999999999,0.7,18,30,113,8,19,314,90,1,22,300,1,45,0,21,8,10,130,12,268,32,17,8,15,8,22,0.5,27.06027397260274,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,2,0.0,0.0,0.1,0.1,8,23,109,22,17,288,108,0,27,309,0,32,0,12,7,8,118,4,247,26,10,12,9,11,27,7.5,23.07945205479452,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
6,36,5.2,3.6,1.3,0.8,34,44,115,17,23,391,17,5,16,313,1,12,0,15,9,28,244,61,431,66,27,18,48,21,16,10.0,26.972602739726028,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
